title,company,location,link
"데이터 분석 및 컨설팅 분야 (Python, SAS, 빅데이터) 경력직",한국정보기술단,과천 과천시,https://kr.indeed.com/viewjob?jk=9fe4755841bec8ce&from=serp&v
[헥스콘] 2021년 상반기 백엔드 서버 개발자,헥스콘,창원 의창구,https://kr.indeed.com/viewjob?jk=f565607a390f8b13&from=serp&v
"[국비지원 전액무료/120명]AI(인공지능),BC(블록체인) 교육생",고려대학교 세종캠퍼스,세종특별자치시 세종,https://kr.indeed.com/viewjob?jk=0b8541aed6590a79&from=serp&v
[Janssen] Data Scientist,None,서울,https://kr.indeed.com/viewjob?jk=4bd70fb8a220d90d&from=serp&v
[뉴플랫폼기술] 클라우드 개발자 - Kubernetes,한국카카오은행,성남 분당구,https://kr.indeed.com/viewjob?jk=68b91ae2f6c66fa3&from=serp&v
Field Application Engineer,Nearfield Instruments,대한민국,https://kr.indeed.com/viewjob?jk=6aebabcddef7f514&from=serp&v
인프라보안,None,성남 판교역,https://kr.indeed.com/viewjob?jk=aa4f54d9c677fd73&from=serp&v
소형전지사업부/기술혁신센터,None,충청남도 천안,https://kr.indeed.com/viewjob?jk=089931931a0474d5&from=serp&v
[EY한영] 금융감사본부 Data Analytics 전문 경력직 모집,None,대한민국,https://kr.indeed.com/viewjob?jk=e934bb33ef71dacb&from=serp&v
(신입/경력) 컴퓨터 비전 & 머신 러닝 엔지니어,플레이스에이,성남 분당구,https://kr.indeed.com/viewjob?jk=bc7d65215c8334f7&from=serp&v
Data Scientist,Garrett Advancing Motion,경기도,https://kr.indeed.com/viewjob?jk=da5d4dd560fb6f85&from=serp&v
퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용,대한민국,https://kr.indeed.com/viewjob?jk=9040dba1c8db2a5d&from=serp&v
[EY컨설팅] 컨설팅본부 Data & Analytics팀 경력 컨설턴트 모집,None,대한민국,https://kr.indeed.com/viewjob?jk=c54efba262d86ecc&from=serp&v
정보보안 담당자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=eeb9fe1c361f0758&from=serp&v
2021 업무혁신(PI) 신입사원,None,경기도 파주,https://kr.indeed.com/viewjob?jk=d136d5b4d86f5c61&from=serp&v
2021 Global Data Internship - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=18f62dc644a89e0c&from=serp&v
테크센터개발팀 - 웹 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=650893f0672cebc3&from=serp&v
"Application Engineer South Korea (Physics, EE)",Zurich Instruments,부산,https://kr.indeed.com/viewjob?jk=8ae150ee0df56848&from=serp&v
Sr. Application Engineer - HAV,None,경기도 성남,https://kr.indeed.com/viewjob?jk=68486bb7da29a05b&from=serp&v
2021 토스 전 계열사 대규모,비바리퍼블리카,서울 강남구,https://kr.indeed.com/viewjob?jk=39e99c8ed1d40a8f&from=serp&v
Sr Field Engineer I,Raytheon Intelligence & Space,경기도 오산,https://kr.indeed.com/viewjob?jk=d05f4a61fa7270c9&from=serp&v
글로벌 소셜카지노 부문 사업PM,네오위즈,대한민국,https://kr.indeed.com/viewjob?jk=4665562997b87ff0&from=serp&v
2021 Market Data Analyst - Seoul,Bloomberg,서울,https://kr.indeed.com/viewjob?jk=e8a4630bec0783e8&from=serp&v
21년 전문연구요원 (AI엔지니어),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=69ab0f58743cb713&from=serp&v
2019 Military Service Exemption Position Available at the IBS CMCM (Synthetic Organic/Polymer Chemistry OR Theoretical Study of Carbon and Related Materials),울산과학기술원,울산 언양읍,https://kr.indeed.com/viewjob?jk=8becbf73bbda7c96&from=serp&v
사내 및 서비스 보안 담당자 (경력),네오위즈,대한민국,https://kr.indeed.com/viewjob?jk=cd40cf786e32f325&from=serp&v
지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=cd2ef993ee5c8d3f&from=serp&v
추천 통계분석/데이터사이언티스트,None,성남 판교역,https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89&from=serp&v
Data Science Manager,None,서울,https://kr.indeed.com/viewjob?jk=913f3c08283e689a&from=serp&v
데이터 분석가 모집,None,성남 판교역,https://kr.indeed.com/viewjob?jk=092d062a6faa7139&from=serp&v
데이터 엔지니어(신입/경력),쏘카,대한민국,https://kr.indeed.com/viewjob?jk=05aa5498d84c58e1&from=serp&v
OPC Applications Engineer,Synopsys,경기도 성남,https://kr.indeed.com/viewjob?jk=28b676c81d7ef247&from=serp&v
2021 GEDP (Global Engineering Development Program),GE Appliances,경기도 성남,https://kr.indeed.com/viewjob?jk=b102b3d8f193a4c1&from=serp&v
[충청권/50명]인공지능(AI) 기본과정+고급과정 훈련생 대,청주대학교산학협력단,청주 상당구,https://kr.indeed.com/viewjob?jk=00c30d286ee5c97f&from=serp&v
Data Analytics SA,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=9a818d9d91db847d&from=serp&v
Sr. Application Engineer - HAV,None,경기도 성남,https://kr.indeed.com/viewjob?jk=68486bb7da29a05b&from=serp&v
Engineering Manager - EdgeX - IoT,Canonical - Jobs,서울,https://kr.indeed.com/viewjob?jk=57ad151ff89a3275&from=serp&v
"데이터 분석 및 컨설팅 분야 (Python, SAS, 빅데이터) 경력직",한국정보기술단,과천 과천시,https://kr.indeed.com/viewjob?jk=9fe4755841bec8ce&from=serp&v
인프라보안,None,성남 판교역,https://kr.indeed.com/viewjob?jk=aa4f54d9c677fd73&from=serp&v
데이터 엔지니어(신입/경력),쏘카,대한민국,https://kr.indeed.com/viewjob?jk=05aa5498d84c58e1&from=serp&v
[뉴플랫폼기술] 클라우드 개발자 - Kubernetes,한국카카오은행,성남 분당구,https://kr.indeed.com/viewjob?jk=68b91ae2f6c66fa3&from=serp&v
"Software Engineer, Machine Learning",None,서울,https://kr.indeed.com/viewjob?jk=4f319862856fe9c1&from=serp&v
Cross Border Ecommerce - Business Intelligence (Based in Seoul),Shopee,서울,https://kr.indeed.com/viewjob?jk=b574f1454ae36aab&from=serp&v
Data Scientist 모집,한독약품,서울,https://kr.indeed.com/viewjob?jk=790d6275c9dd7be8&from=serp&v
지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=cd2ef993ee5c8d3f&from=serp&v
금융공학연구소 신입 및 경력직원,KIS채권평가,대한민국,https://kr.indeed.com/viewjob?jk=13c255d208b7a645&from=serp&v
[이마트24] [Data Scientist] 경력사원 모집(Senior),None,대한민국,https://kr.indeed.com/viewjob?jk=ee2cad5a4861601b&from=serp&v
DBA 엔지니어,쏘카,대한민국,https://kr.indeed.com/viewjob?jk=9c4f4236ac42f224&from=serp&v
글로벌 소셜카지노 부문 사업PM,네오위즈,대한민국,https://kr.indeed.com/viewjob?jk=4665562997b87ff0&from=serp&v
Application Engineer III - (E3),Applied Materials Inc.,대한민국,https://kr.indeed.com/viewjob?jk=4f2835fd73c9e3c7&from=serp&v
Security Engineer (모의해킹/취약점 점검),Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=241ae1e7499c461c&from=serp&v
Customer Engineer,None,서울,https://kr.indeed.com/viewjob?jk=7d4bc2a107c6669b&from=serp&v
(주)엘솔루 R&D본부 ASR팀 개발직,㈜엘솔루,서울,https://kr.indeed.com/viewjob?jk=733ff9b0e1cc9aaf&from=serp&v
"[대성] 개발자 채용 | 앱개발,Java,Python,objective",대성 관심기업,전주 팔복동,https://kr.indeed.com/viewjob?jk=5d4ef5faadd96b30&from=serp&v
테크센터개발팀 - 웹 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=650893f0672cebc3&from=serp&v
정보보안 담당자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=eeb9fe1c361f0758&from=serp&v
Field Algorithm Engineer,Nova Measuring Instruments,경기도 화성,https://kr.indeed.com/viewjob?jk=4bfb17b42e2d7728&from=serp&v
동국대학교 데이터분석팀 연구원(계약직) 채용공고,None,서울 필동,https://kr.indeed.com/viewjob?jk=409c1253b2dde75b&from=serp&v
AppArmor Security Engineer,Canonical - Jobs,서울,https://kr.indeed.com/viewjob?jk=094f2d843194ea1f&from=serp&v
"(대전) 국방 M&S 연구분석관(통계, 연구분석 등)",심네트,대전 유성구,https://kr.indeed.com/viewjob?jk=33e339e37a9a3699&from=serp&v
한화생명 플랫폼개발팀 개발자 경력채용,None,서울,https://kr.indeed.com/viewjob?jk=5015781911d160c4&from=serp&v
OPC Applications Engineer,Synopsys,경기도 성남,https://kr.indeed.com/viewjob?jk=28b676c81d7ef247&from=serp&v
2021년 한화시스템 방산부문 프로젝트/기간제 엔지니어 채용(상시),None,서울,https://kr.indeed.com/viewjob?jk=2b09f13b5790dd69&from=serp&v
2021년 혁신성장 청년인재 집중양성사업 교육생 (빅데이터/인공지능),None,서울 중구,https://kr.indeed.com/viewjob?jk=96f919d43a5c77b6&from=serp&v
2021 GEDP (Global Engineering Development Program),GE Appliances,경기도 성남,https://kr.indeed.com/viewjob?jk=b102b3d8f193a4c1&from=serp&v
각 분야별 인재 Pool 등록,지투알,서울,https://kr.indeed.com/viewjob?jk=a64e1e21f61265ce&from=serp&v
NAVER IDC 서버 운영/관리,NIT Service,춘천 동면,https://kr.indeed.com/viewjob?jk=18b288e9021d899f&from=serp&v
2021 업무혁신(PI) 신입사원,None,경기도 파주,https://kr.indeed.com/viewjob?jk=d136d5b4d86f5c61&from=serp&v
21년 전문연구요원 (AI엔지니어),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=69ab0f58743cb713&from=serp&v
기술연구소 (AI연구 및 Python개발 / 드론 영상처리),선영종합엔지니어링,고양 덕양구,https://kr.indeed.com/viewjob?jk=c130ad24ffc25b72&from=serp&v
(신입/경력) 컴퓨터 비전 & 머신 러닝 엔지니어,플레이스에이,성남 분당구,https://kr.indeed.com/viewjob?jk=bc7d65215c8334f7&from=serp&v
[우수훈련기관]전액무료 IT교육받고 취업하자,휴먼교육센터,청주 흥덕구,https://kr.indeed.com/viewjob?jk=8188fd96cce5bddc&from=serp&v
신한AI 인공지능(AI) 인력,신한에이아이,서울 영등포구,https://kr.indeed.com/viewjob?jk=a2b8aae664300392&from=serp&v
기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스,서울 관악구,https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e&from=serp&v
2021년 상반기 Python 경력,매크로액트,성남 수정구,https://kr.indeed.com/viewjob?jk=251ec7deb78d7813&from=serp&v
[서울시뉴딜] 디지털사이니지 · 실감콘텐츠 분야 전문인력 양성 교육 / 교육부터 인턴까지,스마트미디어산업진흥협회,서울,https://kr.indeed.com/viewjob?jk=7b04030358d701b1&from=serp&v
(주)넷타겟 연구원 (웹프론트엔드 개발자),넷타겟,대전 유성구,https://kr.indeed.com/viewjob?jk=0feb2770202a5be1&from=serp&v
2021년 상반기 R&D 개발자 (병역특례 가능/경력 무관),네오스텍,인천 연수구,https://kr.indeed.com/viewjob?jk=754be9e3d78fa802&from=serp&v
[진행중]우리은행 마이데이터ACT 전문직 (데이터 사이언티스트(데이터 분석가)) 채용공고,None,서울 회현동,https://kr.indeed.com/viewjob?jk=92a3c458d76803d2&from=serp&v
Healthcare Real World Data Analyst 담당자,IQVIA,서울,https://kr.indeed.com/viewjob?jk=a746de9c7a6168ef&from=serp&v
Product Service Expert,Nova Measuring Instruments,경기도 화성,https://kr.indeed.com/viewjob?jk=11e4f0710d52e762&from=serp&v
패시브솔루션본부 퀀트운용팀 경력직(기간연장),엔에이치아문디자산운용,대한민국,https://kr.indeed.com/viewjob?jk=955a438bde0d3006&from=serp&v
Modem QA Contractor,聯發科技,경기도 성남,https://kr.indeed.com/viewjob?jk=bd5ce1a809ec610a&from=serp&v
BIM Manager,SYSTRA,서울,https://kr.indeed.com/viewjob?jk=112e58d399a83a19&from=serp&v
Deep Learning R&D Engineer,None,서울,https://kr.indeed.com/viewjob?jk=a6357089799f9975&from=serp&v
[지원하자규] (주)규의 유능한 프로그래머,규,대한민국,https://kr.indeed.com/viewjob?jk=ba7966a3fe799433&from=serp&v
데이터 분석가,스포카,부산 해운대구,https://kr.indeed.com/viewjob?jk=90e77f4d6043c724&from=serp&v
데이터 사이언티스트를 지향하는 데이터 엔지니어 모집,None,성남 판교역,https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b&from=serp&v
사물인터넷(IoT) 개발자 (하드웨어 및 소프트웨어),큐빅스,경기도 파주,https://kr.indeed.com/viewjob?jk=a4ade495ab488c6f&from=serp&v
[서울시뉴딜] 디지털사이니지 · 실감콘텐츠 분야 전문인력 양성 교육 / 교육부터 인턴까지,스마트미디어산업진흥협회,서울,https://kr.indeed.com/viewjob?jk=7b04030358d701b1&from=serp&v
Internship for Green Growth Performance Measurement -Health and Social Welfare,Global Green Growth Institute,서울,https://kr.indeed.com/viewjob?jk=92ec1289aa20da51&from=serp&v
2021년 혁신성장 청년인재 집중양성사업 교육생 (빅데이터/인공지능),None,서울 중구,https://kr.indeed.com/viewjob?jk=96f919d43a5c77b6&from=serp&v
"산업용 비전 처리 S/W 개발, AI 가속기 처리 S/W 개발 경력사원",여의시스템,성남 중원구,https://kr.indeed.com/viewjob?jk=08fbc3e510fbe320&from=serp&v
블록체인인터넷경제연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=3e80435be74cd28f&from=serp&v
Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/viewjob?jk=25725b3c0e607311&from=serp&v
기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스,서울 관악구,https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e&from=serp&v
2021년 상반기 R&D 개발자 (병역특례 가능/경력 무관),네오스텍,인천 연수구,https://kr.indeed.com/viewjob?jk=754be9e3d78fa802&from=serp&v
Infra Biz본부 기술지원 계약직,None,대한민국,https://kr.indeed.com/viewjob?jk=89d4053c832fee5a&from=serp&v
DGIST HumanLAB(인간중심지능형시스템연구실) 연수연구원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=54ce47c4db974112&from=serp&v
데이터 분석 전문가,이베이 코리아,서울 강남구,https://kr.indeed.com/viewjob?jk=345d32618c100305&from=serp&v
"협동로봇, 메카트로닉스, 공정엔지니어 외 신입 정규직",씨엔로봇,대전 중구,https://kr.indeed.com/viewjob?jk=b6b000f15a77f402&from=serp&v
[Altair Korea/ 외국계] CFD Engineer,알테어엔지니어링,성남 분당구,https://kr.indeed.com/viewjob?jk=cecd7fddf9f885ee&from=serp&v
"영상처리, 머신비전, 장비제어 비전센터 상반기 공개",유토시스,경기도 화성,https://kr.indeed.com/viewjob?jk=ae5283196d38f489&from=serp&v
데이터 분석,아프리카TV,경기도 성남,https://kr.indeed.com/viewjob?jk=7fdcd7a7457b1e93&from=serp&v
eBeam System Engineer for R&D Extension Korea,Applied Materials Inc.,경기도 화성,https://kr.indeed.com/viewjob?jk=25a21ebfa5410f05&from=serp&v
AI/빅데이터/클라우드 분야 (인재 Pool),None,서울,https://kr.indeed.com/viewjob?jk=be95b5718905880f&from=serp&v
Data Analytics SA,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=9a818d9d91db847d&from=serp&v
협동로봇 실습장비 개발 및 교육 인력 1명/로봇공학 기술자 및 연구원,씨엔로봇,대전 중구,https://kr.indeed.com/viewjob?jk=fc572d48c77479f4&from=serp&v
"Site Reliability Engineer, APAC",Canonical - Jobs,서울,https://kr.indeed.com/viewjob?jk=e8477fb56aa56c85&from=serp&v
"고등광기술연구소 레이저응용시스템연구실 박사후연구원, 위촉연구원",광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=05a8e481d9859e2c&from=serp&v
"NAVER, LINE 서비스 플랫폼 운영",NIT Service,성남 삼평동,https://kr.indeed.com/viewjob?jk=5e7dc1196f13b938&from=serp&v
[인재풀] 아티스트,Electronic Arts,서울,https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac&from=serp&v
DGIST 미래자동차융합연구센터 계약직 연구원 및 연수연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=74cf47be676133ff&from=serp&v
